x-axis,1,2
second,Volt,Volt
-6.5144375E+00,+1.4874372E+00,+1.4874372E+00
-6.5142813E+00,+1.4874372E+00,+1.4874372E+00
-6.5141250E+00,+1.4874372E+00,+1.4874372E+00
-6.5139688E+00,+1.4874372E+00,+1.4874372E+00
-6.5138125E+00,+1.4874372E+00,+1.4874372E+00
-6.5136563E+00,+1.4874372E+00,+1.4874372E+00
-6.5135000E+00,+1.4874372E+00,+1.4623115E+00
-6.5133438E+00,+1.5100502E+00,+1.4698492E+00
-6.5131875E+00,+1.5025125E+00,+1.4874372E+00
-6.5130313E+00,+1.5100502E+00,+1.4874372E+00
-6.5128750E+00,+1.5025125E+00,+1.4874372E+00
-6.5127188E+00,+1.4874372E+00,+1.4874372E+00
-6.5125625E+00,+1.4874372E+00,+1.4874372E+00
-6.5124063E+00,+1.4874372E+00,+1.4874372E+00
-6.5122500E+00,+1.5100502E+00,+1.4874372E+00
-6.5120938E+00,+1.5025125E+00,+1.4623115E+00
-6.5119375E+00,+1.5100502E+00,+1.4949749E+00
-6.5117813E+00,+1.5025125E+00,+1.5025125E+00
-6.5116250E+00,+1.4874372E+00,+1.4874372E+00
-6.5114688E+00,+1.4874372E+00,+1.4874372E+00
-6.5113125E+00,+1.4874372E+00,+1.4874372E+00
-6.5111563E+00,+1.5100502E+00,+1.4874372E+00
-6.5110000E+00,+1.5025125E+00,+1.4874372E+00
-6.5108438E+00,+1.4874372E+00,+1.4874372E+00
-6.5106875E+00,+1.4874372E+00,+1.4874372E+00
-6.5105313E+00,+1.5100502E+00,+1.4874372E+00
-6.5103750E+00,+1.5025125E+00,+1.4874372E+00
-6.5102188E+00,+1.4874372E+00,+1.4874372E+00
-6.5100625E+00,+1.4874372E+00,+1.4874372E+00
-6.5099063E+00,+1.4874372E+00,+1.4874372E+00
-6.5097500E+00,+1.5100502E+00,+1.4874372E+00
-6.5095938E+00,+1.5025125E+00,+1.4874372E+00
-6.5094375E+00,+1.5100502E+00,+1.4874372E+00
-6.5092813E+00,+1.5025125E+00,+1.4874372E+00
-6.5091250E+00,+1.5100502E+00,+1.4874372E+00
-6.5089688E+00,+1.5276382E+00,+1.4623115E+00
-6.5088125E+00,+1.5025125E+00,+1.4698492E+00
-6.5086563E+00,+1.4874372E+00,+1.4874372E+00
-6.5085000E+00,+1.4874372E+00,+1.4874372E+00
-6.5083438E+00,+1.4874372E+00,+1.4623115E+00
-6.5081875E+00,+1.4874372E+00,+1.4698492E+00
-6.5080313E+00,+1.4874372E+00,+1.4874372E+00
-6.5078750E+00,+1.4874372E+00,+1.4874372E+00
-6.5077188E+00,+1.4874372E+00,+1.4623115E+00
-6.5075625E+00,+1.4874372E+00,+1.4698492E+00
-6.5074063E+00,+1.4874372E+00,+1.4874372E+00
-6.5072500E+00,+1.4874372E+00,+1.4874372E+00
-6.5070938E+00,+1.4874372E+00,+1.4874372E+00
-6.5069375E+00,+1.5100502E+00,+1.4874372E+00
-6.5067813E+00,+1.4773869E+00,+1.4874372E+00
-6.5066250E+00,+1.4698492E+00,+1.4874372E+00
-6.5064688E+00,+1.4874372E+00,+1.4874372E+00
-6.5063125E+00,+1.4874372E+00,+1.4874372E+00
-6.5061563E+00,+1.4874372E+00,+1.4874372E+00
-6.5060000E+00,+1.5100502E+00,+1.4623115E+00
-6.5058438E+00,+1.5025125E+00,+1.4472362E+00
-6.5056875E+00,+1.4874372E+00,+1.4698492E+00
-6.5055313E+00,+618.0904E-03,+1.4371859E+00
-6.5053750E+00,+15.0754E-03,+1.4296482E+00
-6.5052188E+00,+0.0E+00,+1.4698492E+00
-6.5050625E+00,+0.0E+00,+1.4623115E+00
-6.5049063E+00,+0.0E+00,+1.4472362E+00
-6.5047500E+00,+0.0E+00,+1.4698492E+00
-6.5045938E+00,+0.0E+00,+1.4874372E+00
-6.5044375E+00,+0.0E+00,+1.4874372E+00
-6.5042813E+00,-22.6131E-03,+1.4874372E+00
-6.5041250E+00,-40.2010E-03,+1.4874372E+00
-6.5039688E+00,-15.0754E-03,+1.4874372E+00
-6.5038125E+00,-22.6131E-03,+1.4874372E+00
-6.5036563E+00,-15.0754E-03,+1.4874372E+00
-6.5035000E+00,+0.0E+00,+1.4874372E+00
-6.5033438E+00,+0.0E+00,+1.4874372E+00
-6.5031875E+00,-22.6131E-03,+1.4623115E+00
-6.5030313E+00,-15.0754E-03,+1.4698492E+00
-6.5028750E+00,-22.6131E-03,+1.4874372E+00
-6.5027188E+00,-40.2010E-03,+1.4874372E+00
-6.5025625E+00,-15.0754E-03,+1.4874372E+00
-6.5024063E+00,+0.0E+00,+1.4874372E+00
-6.5022500E+00,+0.0E+00,+1.4623115E+00
-6.5020938E+00,+0.0E+00,+1.4698492E+00
-6.5019375E+00,-22.6131E-03,+1.4874372E+00
-6.5017813E+00,-15.0754E-03,+1.4874372E+00
-6.5016250E+00,+0.0E+00,+1.4623115E+00
-6.5014688E+00,+0.0E+00,+1.4698492E+00
-6.5013125E+00,+0.0E+00,+1.4874372E+00
-6.5011563E+00,+0.0E+00,+1.4874372E+00
-6.5010000E+00,+0.0E+00,+1.4874372E+00
-6.5008438E+00,+0.0E+00,+1.4874372E+00
-6.5006875E+00,+0.0E+00,+1.4874372E+00
-6.5005313E+00,+0.0E+00,+1.4874372E+00
-6.5003750E+00,+0.0E+00,+1.4874372E+00
-6.5002188E+00,+0.0E+00,+1.4874372E+00
-6.5000625E+00,+0.0E+00,+1.4623115E+00
-6.4999063E+00,-22.6131E-03,+1.4698492E+00
-6.4997500E+00,-15.0754E-03,+1.4874372E+00
-6.4995938E+00,-22.6131E-03,+1.4874372E+00
-6.4994375E+00,-15.0754E-03,+1.4874372E+00
-6.4992813E+00,+0.0E+00,+1.4874372E+00
-6.4991250E+00,-22.6131E-03,+1.4874372E+00
-6.4989688E+00,-15.0754E-03,+1.4874372E+00
-6.4988125E+00,+0.0E+00,+1.4874372E+00
-6.4986563E+00,+0.0E+00,+1.4874372E+00
-6.4985000E+00,+0.0E+00,+1.4874372E+00
-6.4983438E+00,+0.0E+00,+1.4874372E+00
-6.4981875E+00,+0.0E+00,+1.4874372E+00
-6.4980313E+00,-22.6131E-03,+1.4874372E+00
-6.4978750E+00,-15.0754E-03,+1.4623115E+00
-6.4977188E+00,+0.0E+00,+1.4698492E+00
-6.4975625E+00,+0.0E+00,+1.4623115E+00
-6.4974063E+00,+0.0E+00,+1.4698492E+00
-6.4972500E+00,+0.0E+00,+1.4623115E+00
-6.4970938E+00,-22.6131E-03,+1.4698492E+00
-6.4969375E+00,-15.0754E-03,+1.4874372E+00
-6.4967813E+00,-22.6131E-03,+1.4874372E+00
-6.4966250E+00,-15.0754E-03,+1.4874372E+00
-6.4964688E+00,+0.0E+00,+1.4874372E+00
-6.4963125E+00,+0.0E+00,+1.4874372E+00
-6.4961563E+00,+0.0E+00,+1.4874372E+00
-6.4960000E+00,+0.0E+00,+1.4623115E+00
-6.4958438E+00,+0.0E+00,+1.4698492E+00
-6.4956875E+00,-22.6131E-03,+1.4874372E+00
-6.4955313E+00,-15.0754E-03,+1.4874372E+00
-6.4953750E+00,+0.0E+00,+1.4874372E+00
-6.4952188E+00,+0.0E+00,+1.4874372E+00
-6.4950625E+00,+0.0E+00,+1.4874372E+00
-6.4949063E+00,-22.6131E-03,+1.4874372E+00
-6.4947500E+00,-15.0754E-03,+1.4874372E+00
-6.4945938E+00,+0.0E+00,+1.4874372E+00
-6.4944375E+00,-22.6131E-03,+1.4874372E+00
-6.4942813E+00,-15.0754E-03,+1.4874372E+00
-6.4941250E+00,+0.0E+00,+1.4874372E+00
-6.4939688E+00,+0.0E+00,+1.4874372E+00
-6.4938125E+00,+0.0E+00,+1.4874372E+00
-6.4936563E+00,+0.0E+00,+1.4874372E+00
-6.4935000E+00,+0.0E+00,+1.4874372E+00
-6.4933438E+00,-22.6131E-03,+1.4874372E+00
-6.4931875E+00,-15.0754E-03,+1.4874372E+00
-6.4930313E+00,-22.6131E-03,+1.4874372E+00
-6.4928750E+00,-40.2010E-03,+1.4874372E+00
-6.4927188E+00,-15.0754E-03,+1.4874372E+00
-6.4925625E+00,+0.0E+00,+1.4874372E+00
-6.4924063E+00,+0.0E+00,+1.4623115E+00
-6.4922500E+00,+0.0E+00,+1.4698492E+00
-6.4920938E+00,-22.6131E-03,+1.4874372E+00
-6.4919375E+00,-40.2010E-03,+1.4874372E+00
-6.4917813E+00,-15.0754E-03,+1.4874372E+00
-6.4916250E+00,+0.0E+00,+1.4874372E+00
-6.4914688E+00,+0.0E+00,+1.4874372E+00
-6.4913125E+00,+0.0E+00,+1.4874372E+00
-6.4911563E+00,+0.0E+00,+1.4874372E+00
-6.4910000E+00,+0.0E+00,+1.4874372E+00
-6.4908438E+00,+0.0E+00,+1.4874372E+00
-6.4906875E+00,+0.0E+00,+1.4623115E+00
-6.4905313E+00,+0.0E+00,+1.4698492E+00
-6.4903750E+00,-22.6131E-03,+1.4874372E+00
-6.4902188E+00,-15.0754E-03,+1.4874372E+00
-6.4900625E+00,-22.6131E-03,+1.4874372E+00
-6.4899063E+00,-15.0754E-03,+1.4874372E+00
-6.4897500E+00,+0.0E+00,+1.4623115E+00
-6.4895938E+00,-22.6131E-03,+1.4472362E+00
-6.4894375E+00,-40.2010E-03,+1.4698492E+00
-6.4892813E+00,-40.2010E-03,+1.4874372E+00
-6.4891250E+00,-40.2010E-03,+1.4874372E+00
-6.4889688E+00,-15.0754E-03,+1.4874372E+00
-6.4888125E+00,+0.0E+00,+1.4874372E+00
-6.4886563E+00,+0.0E+00,+1.4874372E+00
-6.4885000E+00,+0.0E+00,+1.4874372E+00
-6.4883438E+00,+0.0E+00,+1.4874372E+00
-6.4881875E+00,+0.0E+00,+1.4874372E+00
-6.4880313E+00,+0.0E+00,+1.4874372E+00
-6.4878750E+00,-22.6131E-03,+1.4874372E+00
-6.4877188E+00,-40.2010E-03,+1.4874372E+00
-6.4875625E+00,-15.0754E-03,+1.4874372E+00
-6.4874063E+00,-22.6131E-03,+1.4623115E+00
-6.4872500E+00,-40.2010E-03,+1.4698492E+00
-6.4870938E+00,-15.0754E-03,+1.4874372E+00
-6.4869375E+00,+0.0E+00,+1.4874372E+00
-6.4867813E+00,+0.0E+00,+1.4874372E+00
-6.4866250E+00,-22.6131E-03,+1.4874372E+00
-6.4864688E+00,-15.0754E-03,+1.4874372E+00
-6.4863125E+00,-22.6131E-03,+1.4874372E+00
-6.4861563E+00,-15.0754E-03,+1.4874372E+00
-6.4860000E+00,+0.0E+00,+1.4874372E+00
-6.4858438E+00,+0.0E+00,+1.4874372E+00
-6.4856875E+00,+0.0E+00,+1.4874372E+00
-6.4855313E+00,+0.0E+00,+1.4874372E+00
-6.4853750E+00,+0.0E+00,+1.4874372E+00
-6.4852188E+00,+0.0E+00,+1.4874372E+00
-6.4850625E+00,+0.0E+00,+1.4874372E+00
-6.4849063E+00,+0.0E+00,+1.4874372E+00
-6.4847500E+00,+0.0E+00,+1.4874372E+00
-6.4845938E+00,+0.0E+00,+1.4874372E+00
-6.4844375E+00,-22.6131E-03,+1.4874372E+00
-6.4842813E+00,-40.2010E-03,+1.4874372E+00
-6.4841250E+00,-40.2010E-03,+1.4874372E+00
-6.4839688E+00,-15.0754E-03,+1.4874372E+00
-6.4838125E+00,+0.0E+00,+1.4874372E+00
-6.4836563E+00,-22.6131E-03,+1.4874372E+00
-6.4835000E+00,-15.0754E-03,+1.4874372E+00
-6.4833438E+00,+0.0E+00,+1.5100502E+00
-6.4831875E+00,+0.0E+00,+1.5025125E+00
-6.4830313E+00,+0.0E+00,+1.4623115E+00
-6.4828750E+00,+0.0E+00,+1.4698492E+00
-6.4827188E+00,+0.0E+00,+1.4874372E+00
-6.4825625E+00,-22.6131E-03,+1.4874372E+00
-6.4824063E+00,-15.0754E-03,+1.4874372E+00
-6.4822500E+00,+0.0E+00,+1.4874372E+00
-6.4820938E+00,+0.0E+00,+1.4874372E+00
-6.4819375E+00,+0.0E+00,+1.5100502E+00
-6.4817813E+00,-22.6131E-03,+1.5025125E+00
-6.4816250E+00,-15.0754E-03,+1.4874372E+00
-6.4814688E+00,-22.6131E-03,+1.4874372E+00
-6.4813125E+00,-40.2010E-03,+1.4874372E+00
-6.4811563E+00,-15.0754E-03,+1.4874372E+00
-6.4810000E+00,+0.0E+00,+1.4874372E+00
-6.4808438E+00,-22.6131E-03,+1.4874372E+00
-6.4806875E+00,-40.2010E-03,+1.4874372E+00
-6.4805313E+00,-15.0754E-03,+1.4874372E+00
-6.4803750E+00,+0.0E+00,+1.4874372E+00
-6.4802188E+00,+0.0E+00,+1.4874372E+00
-6.4800625E+00,+0.0E+00,+1.4874372E+00
-6.4799063E+00,+0.0E+00,+1.4874372E+00
-6.4797500E+00,+0.0E+00,+1.4874372E+00
-6.4795938E+00,+0.0E+00,+1.4874372E+00
-6.4794375E+00,+0.0E+00,+1.4874372E+00
-6.4792813E+00,+0.0E+00,+1.4874372E+00
-6.4791250E+00,-22.6131E-03,+1.4874372E+00
-6.4789688E+00,-15.0754E-03,+1.4874372E+00
-6.4788125E+00,+0.0E+00,+1.4874372E+00
-6.4786563E+00,+0.0E+00,+1.4874372E+00
-6.4785000E+00,-22.6131E-03,+1.4623115E+00
-6.4783438E+00,-15.0754E-03,+1.4698492E+00
-6.4781875E+00,+0.0E+00,+1.4874372E+00
-6.4780313E+00,+0.0E+00,+1.4874372E+00
-6.4778750E+00,+0.0E+00,+1.4874372E+00
-6.4777188E+00,+0.0E+00,+1.4874372E+00
-6.4775625E+00,+0.0E+00,+1.4874372E+00
-6.4774063E+00,+0.0E+00,+1.4874372E+00
-6.4772500E+00,+0.0E+00,+1.4874372E+00
-6.4770938E+00,+0.0E+00,+1.4874372E+00
-6.4769375E+00,+0.0E+00,+1.4874372E+00
-6.4767813E+00,-22.6131E-03,+1.4874372E+00
-6.4766250E+00,-15.0754E-03,+1.4874372E+00
-6.4764688E+00,+0.0E+00,+1.4874372E+00
-6.4763125E+00,+0.0E+00,+1.4874372E+00
-6.4761563E+00,+0.0E+00,+1.4874372E+00
-6.4760000E+00,+0.0E+00,+1.4623115E+00
-6.4758438E+00,+0.0E+00,+1.4698492E+00
-6.4756875E+00,-22.6131E-03,+1.4874372E+00
-6.4755313E+00,-15.0754E-03,+1.4874372E+00
-6.4753750E+00,+0.0E+00,+1.4874372E+00
-6.4752188E+00,+0.0E+00,+1.4874372E+00
-6.4750625E+00,-22.6131E-03,+1.4874372E+00
-6.4749063E+00,-15.0754E-03,+1.4874372E+00
-6.4747500E+00,+0.0E+00,+1.4623115E+00
-6.4745938E+00,+0.0E+00,+1.4472362E+00
-6.4744375E+00,+0.0E+00,+1.4698492E+00
-6.4742813E+00,+0.0E+00,+1.4874372E+00
-6.4741250E+00,+0.0E+00,+1.4874372E+00
-6.4739688E+00,+0.0E+00,+1.4874372E+00
-6.4738125E+00,+0.0E+00,+1.4623115E+00
-6.4736563E+00,-22.6131E-03,+1.4698492E+00
-6.4735000E+00,-15.0754E-03,+1.4874372E+00
-6.4733438E+00,+0.0E+00,+1.4874372E+00
-6.4731875E+00,+0.0E+00,+1.4874372E+00
-6.4730313E+00,+0.0E+00,+1.4874372E+00
-6.4728750E+00,-22.6131E-03,+1.4623115E+00
-6.4727188E+00,-40.2010E-03,+1.4698492E+00
-6.4725625E+00,-15.0754E-03,+1.4874372E+00
-6.4724063E+00,+0.0E+00,+1.4874372E+00
-6.4722500E+00,+0.0E+00,+1.4874372E+00
-6.4720938E+00,+0.0E+00,+1.4874372E+00
-6.4719375E+00,+0.0E+00,+1.4874372E+00
-6.4717813E+00,+0.0E+00,+1.4874372E+00
-6.4716250E+00,+0.0E+00,+1.4874372E+00
-6.4714688E+00,+0.0E+00,+1.4874372E+00
-6.4713125E+00,+0.0E+00,+1.4874372E+00
-6.4711563E+00,-22.6131E-03,+1.4623115E+00
-6.4710000E+00,-40.2010E-03,+1.3266332E+00
-6.4708438E+00,-15.0754E-03,+497.4874E-03
-6.4706875E+00,+0.0E+00,-22.6131E-03
-6.4705313E+00,+0.0E+00,-15.0754E-03
-6.4703750E+00,+0.0E+00,-22.6131E-03
-6.4702188E+00,+0.0E+00,-40.2010E-03
-6.4700625E+00,+0.0E+00,-40.2010E-03
-6.4699063E+00,-22.6131E-03,-15.0754E-03
-6.4697500E+00,-15.0754E-03,-22.6131E-03
-6.4695938E+00,-22.6131E-03,-15.0754E-03
-6.4694375E+00,-15.0754E-03,+0.0E+00
-6.4692813E+00,+0.0E+00,+0.0E+00
-6.4691250E+00,+0.0E+00,+0.0E+00
-6.4689688E+00,-22.6131E-03,-22.6131E-03
-6.4688125E+00,-15.0754E-03,-40.2010E-03
-6.4686563E+00,+0.0E+00,-40.2010E-03
-6.4685000E+00,+0.0E+00,-40.2010E-03
-6.4683438E+00,+0.0E+00,-40.2010E-03
-6.4681875E+00,-22.6131E-03,-40.2010E-03
-6.4680313E+00,-15.0754E-03,-15.0754E-03
-6.4678750E+00,+0.0E+00,-22.6131E-03
-6.4677188E+00,+0.0E+00,-15.0754E-03
-6.4675625E+00,-22.6131E-03,+0.0E+00
-6.4674063E+00,-15.0754E-03,+0.0E+00
-6.4672500E+00,+0.0E+00,-22.6131E-03
-6.4670938E+00,-22.6131E-03,-15.0754E-03
-6.4669375E+00,-15.0754E-03,-22.6131E-03
-6.4667813E+00,+0.0E+00,-15.0754E-03
-6.4666250E+00,+0.0E+00,+0.0E+00
-6.4664688E+00,+0.0E+00,-22.6131E-03
-6.4663125E+00,+0.0E+00,-40.2010E-03
-6.4661563E+00,+0.0E+00,-40.2010E-03
-6.4660000E+00,+0.0E+00,-15.0754E-03
-6.4658438E+00,+0.0E+00,-22.6131E-03
-6.4656875E+00,+0.0E+00,-40.2010E-03
-6.4655313E+00,+0.0E+00,-15.0754E-03
-6.4653750E+00,-22.6131E-03,-22.6131E-03
-6.4652188E+00,-15.0754E-03,-15.0754E-03
-6.4650625E+00,+0.0E+00,+0.0E+00
-6.4649063E+00,+0.0E+00,+0.0E+00
-6.4647500E+00,-22.6131E-03,-22.6131E-03
-6.4645938E+00,-15.0754E-03,-15.0754E-03
-6.4644375E+00,+0.0E+00,+0.0E+00
-6.4642813E+00,-22.6131E-03,+0.0E+00
-6.4641250E+00,-40.2010E-03,+0.0E+00
-6.4639688E+00,-15.0754E-03,-22.6131E-03
-6.4638125E+00,+0.0E+00,-15.0754E-03
-6.4636563E+00,+0.0E+00,-22.6131E-03
-6.4635000E+00,+0.0E+00,-15.0754E-03
-6.4633438E+00,+0.0E+00,+0.0E+00
-6.4631875E+00,+0.0E+00,-22.6131E-03
-6.4630313E+00,+0.0E+00,-40.2010E-03
-6.4628750E+00,-22.6131E-03,-40.2010E-03
-6.4627188E+00,-15.0754E-03,-15.0754E-03
-6.4625625E+00,+0.0E+00,+0.0E+00
-6.4624063E+00,+0.0E+00,+0.0E+00
-6.4622500E+00,+0.0E+00,+0.0E+00
-6.4620938E+00,+0.0E+00,-22.6131E-03
-6.4619375E+00,+0.0E+00,-15.0754E-03
-6.4617813E+00,+0.0E+00,+0.0E+00
-6.4616250E+00,+0.0E+00,+0.0E+00
-6.4614688E+00,+0.0E+00,+0.0E+00
-6.4613125E+00,+0.0E+00,-22.6131E-03
-6.4611563E+00,+0.0E+00,-15.0754E-03
-6.4610000E+00,+0.0E+00,+0.0E+00
-6.4608438E+00,+0.0E+00,-22.6131E-03
-6.4606875E+00,-22.6131E-03,-40.2010E-03
-6.4605313E+00,-15.0754E-03,-15.0754E-03
-6.4603750E+00,+0.0E+00,+0.0E+00
-6.4602188E+00,-22.6131E-03,+0.0E+00
-6.4600625E+00,-15.0754E-03,+0.0E+00
-6.4599063E+00,+0.0E+00,+0.0E+00
-6.4597500E+00,+0.0E+00,-22.6131E-03
-6.4595938E+00,+0.0E+00,-40.2010E-03
-6.4594375E+00,+0.0E+00,-40.2010E-03
-6.4592813E+00,+0.0E+00,-15.0754E-03
-6.4591250E+00,+0.0E+00,+0.0E+00
-6.4589688E+00,+0.0E+00,+0.0E+00
-6.4588125E+00,+0.0E+00,+0.0E+00
-6.4586563E+00,+0.0E+00,+0.0E+00
-6.4585000E+00,+0.0E+00,-22.6131E-03
-6.4583438E+00,-22.6131E-03,-15.0754E-03
-6.4581875E+00,-40.2010E-03,-22.6131E-03
-6.4580313E+00,-15.0754E-03,-15.0754E-03
-6.4578750E+00,+0.0E+00,+0.0E+00
-6.4577188E+00,-22.6131E-03,+0.0E+00
-6.4575625E+00,-15.0754E-03,+0.0E+00
-6.4574063E+00,+0.0E+00,-22.6131E-03
-6.4572500E+00,+0.0E+00,-40.2010E-03
-6.4570938E+00,+0.0E+00,-15.0754E-03
-6.4569375E+00,+0.0E+00,+0.0E+00
-6.4567813E+00,+0.0E+00,+0.0E+00
-6.4566250E+00,-22.6131E-03,+0.0E+00
-6.4564688E+00,-15.0754E-03,-22.6131E-03
-6.4563125E+00,+0.0E+00,-15.0754E-03
-6.4561563E+00,+0.0E+00,-22.6131E-03
-6.4560000E+00,+0.0E+00,-40.2010E-03
-6.4558438E+00,+0.0E+00,-15.0754E-03
-6.4556875E+00,+0.0E+00,+0.0E+00
-6.4555313E+00,+0.0E+00,+0.0E+00
-6.4553750E+00,-22.6131E-03,+0.0E+00
-6.4552188E+00,-15.0754E-03,-22.6131E-03
-6.4550625E+00,+0.0E+00,-15.0754E-03
-6.4549063E+00,+0.0E+00,+0.0E+00
-6.4547500E+00,+0.0E+00,+0.0E+00
-6.4545938E+00,+0.0E+00,-22.6131E-03
-6.4544375E+00,+0.0E+00,-15.0754E-03
-6.4542813E+00,+0.0E+00,-22.6131E-03
-6.4541250E+00,+0.0E+00,-15.0754E-03
-6.4539688E+00,-22.6131E-03,-22.6131E-03
-6.4538125E+00,-40.2010E-03,-40.2010E-03
-6.4536563E+00,-40.2010E-03,-15.0754E-03
-6.4535000E+00,-40.2010E-03,-22.6131E-03
-6.4533438E+00,-15.0754E-03,-15.0754E-03
-6.4531875E+00,+0.0E+00,+0.0E+00
-6.4530313E+00,+0.0E+00,-22.6131E-03
-6.4528750E+00,+0.0E+00,-15.0754E-03
-6.4527188E+00,-22.6131E-03,-22.6131E-03
-6.4525625E+00,-15.0754E-03,-15.0754E-03
-6.4524063E+00,+0.0E+00,-22.6131E-03
-6.4522500E+00,+0.0E+00,-15.0754E-03
-6.4520938E+00,+0.0E+00,+0.0E+00
-6.4519375E+00,+0.0E+00,+0.0E+00
-6.4517813E+00,+0.0E+00,+0.0E+00
-6.4516250E+00,-22.6131E-03,-22.6131E-03
-6.4514688E+00,-40.2010E-03,-40.2010E-03
-6.4513125E+00,-40.2010E-03,-15.0754E-03
-6.4511563E+00,-15.0754E-03,-22.6131E-03
-6.4510000E+00,+0.0E+00,-15.0754E-03
-6.4508438E+00,-22.6131E-03,+0.0E+00
-6.4506875E+00,-15.0754E-03,-22.6131E-03
-6.4505313E+00,+0.0E+00,-40.2010E-03
-6.4503750E+00,+0.0E+00,-40.2010E-03
-6.4502188E+00,+0.0E+00,-15.0754E-03
-6.4500625E+00,+0.0E+00,-22.6131E-03
-6.4499063E+00,-22.6131E-03,-15.0754E-03
-6.4497500E+00,-15.0754E-03,+0.0E+00
-6.4495938E+00,+0.0E+00,+0.0E+00
-6.4494375E+00,+0.0E+00,-22.6131E-03
-6.4492813E+00,+0.0E+00,-15.0754E-03
-6.4491250E+00,-22.6131E-03,-22.6131E-03
-6.4489688E+00,-40.2010E-03,-40.2010E-03
-6.4488125E+00,-15.0754E-03,-40.2010E-03
-6.4486563E+00,-22.6131E-03,-15.0754E-03
-6.4485000E+00,-15.0754E-03,-22.6131E-03
-6.4483438E+00,-22.6131E-03,-15.0754E-03
-6.4481875E+00,-15.0754E-03,-22.6131E-03
-6.4480313E+00,-22.6131E-03,-40.2010E-03
-6.4478750E+00,-40.2010E-03,-15.0754E-03
-6.4477188E+00,-15.0754E-03,-22.6131E-03
-6.4475625E+00,+0.0E+00,-15.0754E-03
-6.4474063E+00,-22.6131E-03,-22.6131E-03
-6.4472500E+00,-15.0754E-03,-15.0754E-03
-6.4470938E+00,+0.0E+00,-22.6131E-03
-6.4469375E+00,-22.6131E-03,-40.2010E-03
-6.4467813E+00,-15.0754E-03,-40.2010E-03
-6.4466250E+00,+0.0E+00,-15.0754E-03
-6.4464688E+00,+0.0E+00,-22.6131E-03
-6.4463125E+00,+0.0E+00,-15.0754E-03
-6.4461563E+00,+0.0E+00,+0.0E+00
-6.4460000E+00,-22.6131E-03,-22.6131E-03
-6.4458438E+00,-15.0754E-03,-40.2010E-03
-6.4456875E+00,-22.6131E-03,-15.0754E-03
-6.4455313E+00,-40.2010E-03,+0.0E+00
-6.4453750E+00,-15.0754E-03,+0.0E+00
-6.4452188E+00,-22.6131E-03,+0.0E+00
-6.4450625E+00,-15.0754E-03,+0.0E+00
-6.4449063E+00,-22.6131E-03,+0.0E+00
-6.4447500E+00,-15.0754E-03,-22.6131E-03
-6.4445938E+00,-22.6131E-03,-15.0754E-03
-6.4444375E+00,-15.0754E-03,+0.0E+00
-6.4442813E+00,-22.6131E-03,+0.0E+00
-6.4441250E+00,-15.0754E-03,-22.6131E-03
